Date,US $ TO AUSTRALIAN $ 1M FWD (RFV) - EXCHANGE RATE,TWD TO USD 1MONTH FORWARD - EXCHANGE RATE,SWEDISH KRONA TO US $ 1M FWD (RFV) - EXCHANGE RATE,NORWAY KRONE TO US $ 1M FWD (RFV) - EXCHANGE RATE,KOREAN TO USD 1MONTH FORWARD - EXCHANGE RATE,JAPANESE YEN TO US $ 1M FWD (RFV) - EXCHANGE RATE,US $ TO US GBP 1M FWD (RFV) - EXCHANGE RATE,US $ TO EURO 1M FWD (RFV) - EXCHANGE RATE,DANISH KRONE TO US $ 1M FWD (RFV) - EXCHANGE RATE,SWISS FRANC TO US $ 1M FWD (RFV) - EXCHANGE RATE,CANADIAN $ TO US $ 1M FWD (RFV) - EXCHANGE RATE,USD TO AUD 1M FWD OR (WMR) - EXCHANGE RATE,AUSTRIAN TO USD 1M FWD OR (WMR) - EXCHANGE RATE,TWD TO USD 1M FWD OR (WMR) - EXCHANGE RATE,BELGIUM TO USD 1M FWD OR (WMR) - EXCHANGE RATE,CANADA TO USD 1M FWD OR (WMR) - EXCHANGE RATE,DEMARK TO USD 1M FWD OR (WMR) - EXCHANGE RATE,USD TO EUR 1M FWD OR (WMR) - EXCHANGE RATE,FINLAND TO USD 1M FWD OR (WMR) - EXCHANGE RATE,FRANCE TO USD 1M FWD OR (WMR) - EXCHANGE RATE,GERMANY TO USD 1M FWD OR (WMR) - EXCHANGE RATE,ITALY TO USD 1M FWD OR (WMR) - EXCHANGE RATE,JPY TO USD 1M FWD OR (WMR) - EXCHANGE RATE,NORWAY TO USD 1M FWD OR (WMR) - EXCHANGE RATE,KOREA TO USD 1M FWD OR (WMR) - EXCHANGE RATE,SPAIN TO USD 1M FWD OR (WMR) - EXCHANGE RATE,SWEDEN TO USD 1M FWD OR (WMR) - EXCHANGE RATE,SWIZTHERLAND CHF TO USD 1M FWD OR (WMR) - EXCHANGE RATE,UK ? TO US $ 1M FWD (RFV) - EXCHANGE RATE
2017/9/4,0.79414,30.09,7.94947,7.80457,1132.635,109.5644,1.294,1.19151,6.24086,0.95611,1.24106,0.79508,11.53314,30.0555,33.8107,1.24121,6.23297,1.19312,4.98339,5.49788,1.63927,1622.876,109.37,7.79177,1132.65,139.4557,7.94409,0.95425,0.77101
2017/9/5,0.79915,30.09,7.9581,7.77205,1132.3,108.5689,1.30486,1.19359,6.23225,0.9532,1.23749,0.80171,11.52135,30.019,33.7761,1.23394,6.22764,1.19433,4.9783,5.49226,1.6376,1621.217,108.6887,7.75759,1130.8,139.3131,7.94533,0.95391,0.76672
2017/9/6,0.79981,30.09,7.96165,7.79605,1132.525,109.0631,1.30576,1.194,6.23025,0.95525,1.22245,0.79877,11.5071,30.0545,33.7344,1.22313,6.22066,1.19581,4.97214,5.48546,1.63557,1619.212,108.6637,7.76519,1135.25,139.1408,7.93635,0.95177,0.76429
2017/9/7,0.80441,30.09,7.91177,7.7279,1127.805,108.2884,1.31122,1.2043,6.17814,0.94869,1.21167,0.80326,11.4417,30.015,33.5427,1.21466,6.18595,1.20265,4.94388,5.45429,1.62628,1610.01,108.294,7.73811,1129.25,138.3501,7.93275,0.95084,0.762
2017/9/8,0.80561,30.09,7.91705,7.7345,1131.675,107.6949,1.32117,1.20541,6.1725,0.94265,1.2154,0.80608,11.42921,29.9345,33.506,1.21499,6.17933,1.20396,4.93848,5.44833,1.6245,1608.252,107.7544,7.74049,1127.25,138.199,7.9364,0.9459,0.75774
2017/9/11,0.80245,30.09,7.9981,7.83541,1129.97,109.2437,1.31782,1.19741,6.21295,0.95453,1.21139,0.80257,11.46437,29.9725,33.6091,1.21358,6.19804,1.20027,4.95367,5.4651,1.6295,1613.199,108.7442,7.84165,1131.5,138.6242,7.9906,0.95016,0.75768
2017/9/12,0.80185,30.09,7.95775,7.83298,1128.33,109.9727,1.3294,1.19845,6.20772,0.9582,1.21775,0.80315,11.49184,29.9805,33.6896,1.21415,6.21334,1.1974,4.96555,5.47819,1.6334,1617.065,109.7533,7.82657,1128.1,138.9564,7.96017,0.95769,0.75296
2017/9/13,0.79815,30.09,8.01669,7.87522,1131.7,110.3185,1.32195,1.19062,6.24835,0.96246,1.21738,0.79935,11.52825,30.019,33.7964,1.21908,6.2329,1.19362,4.98128,5.49555,1.63858,1622.189,110.4285,7.87257,1128.05,139.3966,7.99726,0.96131,0.75509
2017/9/14,0.80015,30.09,7.9753,7.86751,1133.725,110.101,1.34082,1.19361,6.2336,0.96124,1.21664,0.79755,11.57154,30.06,33.9233,1.219,6.25635,1.18915,4.99998,5.51618,1.64473,1628.28,110.5007,7.904,1132.3,139.9201,8.01683,0.96503,0.74832
2017/9/15,0.79988,30.09,7.953,7.84569,1132.815,110.6906,1.36052,1.1962,6.21857,0.95805,1.21884,0.80004,11.48371,30.012,33.6658,1.21719,6.20959,1.19825,4.96203,5.47431,1.63224,1615.92,110.8911,7.83442,1131.25,138.858,7.9498,0.95844,0.73486
2017/9/18,0.79561,30.09,7.9489,7.8278,1129.685,111.4105,1.35092,1.19722,6.21448,0.95997,1.22915,0.79693,11.49211,30.0365,33.6904,1.22131,6.21404,1.19737,4.96566,5.47832,1.63344,1617.103,111.4146,7.8097,1126.3,138.9596,7.94065,0.9584,0.73819
2017/9/19,0.80073,30.09,7.9375,7.79463,1130.905,111.3855,1.35213,1.20158,6.19133,0.9606,1.22834,0.79978,11.46714,30.081,33.6172,1.22856,6.20059,1.19998,4.95488,5.46642,1.62989,1613.59,111.3104,7.80766,1130.9,138.6577,7.95245,0.96077,0.73871
2017/9/20,0.80262,30.09,7.99943,7.85805,1131.56,112.0932,1.35063,1.19115,6.24622,0.96784,1.23264,0.80656,11.45144,30.0465,33.5712,1.22488,6.192,1.20163,4.94809,5.45893,1.62766,1611.38,111.2432,7.79369,1127.95,138.4678,7.93407,0.95988,0.73644
2017/9/21,0.79306,30.09,7.95862,7.79742,1132.43,112.3147,1.35931,1.19604,6.22043,0.96891,1.23205,0.79337,11.5229,30.147,33.7807,1.23403,6.22984,1.19417,4.97897,5.493,1.63782,1621.437,112.2701,7.80684,1132.45,139.332,7.96952,0.97114,0.73757
2017/9/22,0.79601,30.09,7.96995,7.7946,1132.735,111.8218,1.35069,1.19742,6.21635,0.96732,1.23319,0.79757,11.47739,30.1475,33.6473,1.2299,6.20493,1.19891,4.9593,5.47131,1.63135,1615.032,111.7731,7.77547,1136.1,138.7816,7.95496,0.96696,0.73842
2017/9/25,0.7934,30.09,8.0287,7.81217,1134.495,111.5454,1.34808,1.18691,6.26729,0.96514,1.23643,0.79412,11.57396,30.1295,33.9304,1.23394,6.2574,1.1889,5.00103,5.51734,1.64508,1628.62,111.6212,7.80213,1131.4,139.9493,8.01758,0.96709,0.74063
2017/9/26,0.78829,30.09,8.10317,7.88565,1136.91,112.0685,1.34727,1.18147,6.2968,0.96661,1.23439,0.78715,11.67307,30.166,34.2209,1.23849,6.3109,1.17881,5.04385,5.56458,1.65916,1642.566,112.0863,7.89919,1136.4,141.1477,8.13187,0.96861,0.7444
2017/9/27,0.78476,30.09,8.1318,7.9464,1145.395,112.629,1.34063,1.17681,6.32323,0.96971,1.24698,0.78597,11.70783,30.2205,34.3228,1.23639,6.33059,1.17531,5.05888,5.58116,1.6641,1647.458,112.468,7.95308,1140.35,141.5681,8.14609,0.97254,0.7462
2017/9/28,0.7853,30.09,8.09725,7.93405,1146.27,112.1497,1.34564,1.1807,6.30282,0.96824,1.24209,0.78322,11.65636,30.3445,34.1719,1.24616,6.30275,1.1805,5.03663,5.55662,1.65679,1640.215,112.5592,7.93683,1148.65,140.9457,8.12539,0.9695,0.74302
2017/9/29,0.7831,30.09,8.13375,7.95605,1144.845,112.3187,1.3412,1.18335,6.28738,0.96624,1.24633,0.78436,11.62047,30.279,34.0667,1.25038,6.28364,1.18415,5.02113,5.53951,1.65168,1635.165,112.3939,7.95484,1144.9,140.5117,8.14841,0.96562,0.7446
2017/10/2,0.78256,30.09,8.15345,7.99199,1145.07,112.5769,1.32929,1.1756,6.33013,0.97247,1.25019,0.78226,11.70424,30.342,34.3123,1.24967,6.32976,1.17567,5.05732,5.57944,1.66359,1646.952,112.5427,7.98586,1144.9,141.5246,8.16207,0.97137,0.75253
2017/10/3,0.78305,30.09,8.1228,7.97629,1142.76,112.709,1.325,1.1762,6.32745,0.97193,1.24858,0.78225,11.68698,30.398,34.2617,1.25043,6.32055,1.17741,5.04986,5.57122,1.66114,1644.524,112.6089,7.97123,1144.9,141.3159,8.11736,0.97186,0.75418
2017/10/4,0.78586,30.09,8.0817,7.951,1142.465,112.6003,1.32584,1.17793,6.3184,0.97335,1.24727,0.78527,11.68078,30.398,34.2435,1.24717,6.31714,1.17804,5.04718,5.56826,1.66026,1643.651,112.5762,7.9408,1144.9,141.2409,8.09057,0.9723,0.75224
2017/10/5,0.77915,30.09,8.1274,7.9995,1142.14,112.6693,1.31319,1.173,6.34457,0.97655,1.25611,0.78013,11.72749,30.2925,34.3805,1.25241,6.34219,1.17334,5.06737,5.59053,1.6669,1650.225,112.4949,7.98207,1144.9,141.8058,8.11353,0.97599,0.76032
2017/10/6,0.77675,30.09,8.1027,7.98155,1144.865,112.4842,1.30784,1.17528,6.33175,0.97614,1.25242,0.77587,11.70959,30.318,34.328,1.25361,6.33251,1.17514,5.05963,5.58199,1.66435,1647.706,112.644,8.00745,1144.9,141.5894,8.11374,0.97616,0.76509
2017/10/9,0.77515,30.09,8.11082,7.97743,1143.49,112.4756,1.31575,1.17605,6.32781,0.97773,1.2548,0.776,11.70328,30.318,34.3095,1.25486,6.32975,1.17577,5.05691,5.57899,1.66346,1646.818,112.5185,7.97278,1144.9,141.513,8.10664,0.97757,0.76068
2017/10/10,0.77746,30.09,8.06022,7.94398,1134.91,112.2719,1.32164,1.18288,6.29072,0.97315,1.25099,0.77896,11.62546,30.318,34.0814,1.24914,6.2871,1.18364,5.02328,5.54189,1.6524,1635.868,111.8696,7.9323,1134.8,140.5721,8.05656,0.97226,0.75574
2017/10/11,0.77861,30.09,8.03212,7.91356,1132.55,112.3315,1.32366,1.18806,6.2647,0.97162,1.24576,0.77737,11.59928,30.19,34.0046,1.25126,6.27384,1.18631,5.01197,5.52941,1.64867,1632.184,112.117,7.91071,1134.85,140.2555,8.04484,0.97063,0.75744
2017/10/12,0.78185,30.09,8.1068,7.8996,1132.6,112.1231,1.32748,1.18492,6.28085,0.9735,1.24745,0.78216,11.59717,30.1445,33.9984,1.24725,6.27273,1.18653,5.01106,5.5284,1.64837,1631.886,112.148,7.88069,1133.05,140.23,8.08652,0.97428,0.75879
2017/10/13,0.78859,30.09,8.1018,7.88345,1126.32,111.7074,1.3299,1.18419,6.28681,0.97261,1.24596,0.78855,11.60769,30.119,34.0293,1.24781,6.27841,1.18545,5.0156,5.53342,1.64987,1633.367,111.7823,7.87615,1128.6,140.3572,8.08662,0.97255,0.75089
2017/10/16,0.78474,30.09,8.09278,7.8924,1127.76,112.017,1.32635,1.18175,6.29833,0.97349,1.25134,0.78599,11.64396,30.1,34.1356,1.25369,6.29832,1.18176,5.03127,5.5507,1.65502,1638.47,111.5426,7.87722,1127.55,140.7957,8.09879,0.97316,0.75234
2017/10/17,0.78426,30.09,8.1367,7.93795,1130.835,112.0541,1.32013,1.17879,6.31382,0.97612,1.2517,0.78281,11.68965,30.155,34.2695,1.2571,6.32298,1.17714,5.05102,5.57249,1.66152,1644.9,112.1883,7.9469,1132.2,141.3482,8.14379,0.9781,0.75866
2017/10/18,0.78446,30.09,8.12701,7.9518,1132.25,112.7878,1.32151,1.18114,6.3014,0.97956,1.24589,0.78332,11.66601,30.1495,34.2003,1.2475,6.30961,1.17953,5.04081,5.56122,1.65816,1641.574,112.8383,7.95814,1129.65,141.0624,8.14104,0.97986,0.75861
2017/10/19,0.78767,30.09,8.11229,7.92475,1128.575,112.3898,1.31727,1.1871,6.26947,0.97431,1.24834,0.78796,11.58955,30.181,33.9761,1.24574,6.26813,1.1873,5.00776,5.52477,1.64729,1630.814,112.3546,7.93544,1132.1,140.1378,8.12354,0.97246,0.75665
2017/10/20,0.7816,30.09,8.15016,7.97948,1132.11,113.3665,1.32022,1.1804,6.3053,0.98242,1.26189,0.78152,11.65536,30.1845,34.169,1.26011,6.30385,1.1806,5.0362,5.55614,1.65664,1640.075,113.282,7.9757,1130.9,140.9336,8.14256,0.98162,0.75752
2017/10/23,0.78045,30.09,8.18689,7.99636,1130.215,113.276,1.32055,1.17698,6.32364,0.98294,1.26444,0.78025,11.6962,30.221,34.2887,1.26421,6.32605,1.17648,5.05385,5.57561,1.66245,1645.821,113.5458,7.99405,1129.95,141.4274,8.1849,0.98386,0.75766
2017/10/24,0.77742,30.09,8.20659,8.00034,1130.41,113.7737,1.31442,1.17826,6.31693,0.98896,1.26739,0.77713,11.68051,30.214,34.2428,1.26688,6.31746,1.17806,5.04707,5.56814,1.66022,1643.615,113.8135,7.99008,1127.15,141.2378,8.1995,0.98784,0.7616
2017/10/25,0.77013,30.09,8.20491,8.00454,1127.44,113.5476,1.3274,1.18334,6.28896,0.98777,1.27899,0.76984,11.63234,30.214,34.1015,1.27832,6.29061,1.18294,5.02625,5.54517,1.65337,1636.835,113.5225,8.01707,1127.65,140.6552,8.20902,0.98812,0.75398
2017/10/26,0.76605,30.09,8.33237,8.16403,1128.535,113.8374,1.31728,1.16757,6.37383,0.9957,1.28455,0.76729,11.73864,30.178,34.4132,1.28235,6.3486,1.17223,5.07219,5.59584,1.66848,1651.794,113.8126,8.13694,1124.35,141.9406,8.31127,0.9946,0.75874
2017/10/27,0.76759,30.09,8.33767,8.14098,1125.825,113.541,1.31353,1.16281,6.39966,0.99582,1.28018,0.76504,11.8617,30.233,34.7739,1.28853,6.41367,1.16007,5.12536,5.6545,1.68597,1669.11,113.6905,8.18363,1130.3,143.4286,8.36552,0.99752,0.76203
2017/10/30,0.76859,30.09,8.34147,8.14498,1124.425,113.0317,1.32191,1.16699,6.37647,0.99246,1.28247,0.7675,11.81591,30.154,34.6397,1.28313,6.38851,1.16456,5.10557,5.63268,1.67946,1662.667,113.0917,8.15761,1124.5,142.8749,8.34709,0.99511,0.75727
2017/10/31,0.76531,30.09,8.36458,8.16204,1118.31,113.5159,1.32933,1.16648,6.37911,0.99559,1.28873,0.7665,11.79233,30.118,34.5706,1.28878,6.37614,1.16689,5.09539,5.62144,1.67612,1659.349,113.4813,8.17592,1120.2,142.5898,8.3576,0.99477,0.75238
2017/11/1,0.7676,30.09,8.38431,8.14321,1111.17,113.9952,1.32618,1.16422,6.39109,1.00102,1.28569,0.76721,11.82648,30.124,34.6707,1.28884,6.39565,1.16352,5.11014,5.63771,1.68097,1664.153,113.9107,8.15263,1114.4,143.0026,8.39094,0.99938,0.75375
2017/11/2,0.7713,30.09,8.38157,8.12736,1112.5,113.9407,1.30715,1.16771,6.37235,0.99755,1.28072,0.77201,11.76943,30.1395,34.5034,1.28056,6.36401,1.16916,5.08549,5.61052,1.67286,1656.126,113.7056,8.13462,1114.25,142.3129,8.3733,0.9958,0.7647
2017/11/3,0.76486,30.09,8.42002,8.16616,1116.19,113.9363,1.30873,1.16268,6.40162,0.99884,1.27574,0.76466,11.82635,30.128,34.6703,1.27682,6.3964,1.16353,5.11009,5.63765,1.68095,1664.136,114.116,8.17582,1113.65,143.0012,8.42107,0.99841,0.76468
2017/11/6,0.7688,30.09,8.37897,8.12738,1112.225,113.6185,1.31833,1.16297,6.39896,0.99556,1.27022,0.76591,11.85865,30.161,34.765,1.27637,6.41274,1.16036,5.12404,5.65305,1.68554,1668.68,113.9935,8.17095,1115,143.3917,8.40235,0.99872,0.76151
2017/11/7,0.76446,30.09,8.38086,8.16267,1115.71,113.826,1.3177,1.16093,6.41028,0.99782,1.27715,0.76356,11.86715,30.1295,34.7899,1.2795,6.4175,1.15953,5.12772,5.6571,1.68675,1669.877,113.9009,8.18064,1111.8,143.4945,8.40898,0.99699,0.76046
2017/11/8,0.76776,30.09,8.36506,8.15564,1113.675,113.6705,1.31308,1.16159,6.40765,0.99817,1.27197,0.76681,11.85842,30.1485,34.7643,1.27368,6.41423,1.16038,5.12394,5.65294,1.6855,1668.648,113.4903,8.17733,1115.45,143.3889,8.3754,0.99812,0.76273
2017/11/9,0.76776,30.09,8.36335,8.1298,1118.935,113.2525,1.31578,1.16586,6.3814,0.99228,1.26767,0.76561,11.81894,30.139,34.6486,1.26952,6.3904,1.16426,5.10688,5.63412,1.6799,1663.093,113.543,8.13069,1115.45,142.9116,8.3725,0.99642,0.76174
2017/11/10,0.76595,30.09,8.34335,8.12866,1120.865,113.4028,1.32054,1.16826,6.36903,0.99397,1.26735,0.76721,11.78105,30.133,34.5375,1.26705,6.36995,1.16801,5.09051,5.61606,1.67451,1657.76,113.1581,8.1116,1116.95,142.4534,8.34799,0.9929,0.75584
2017/11/13,0.7623,30.09,8.36905,8.15712,1119.865,113.4475,1.31274,1.16851,6.36633,0.99423,1.27237,0.76345,11.77895,30.1425,34.5313,1.27183,6.36834,1.16822,5.0896,5.61506,1.67421,1657.465,113.3673,8.16353,1120.65,142.428,8.37765,0.99368,0.76214
2017/11/14,0.76283,30.09,8.38075,8.17355,1115.75,113.311,1.31765,1.18107,6.29877,0.98793,1.27271,0.76169,11.68741,30.139,34.263,1.27604,6.31906,1.17737,5.05005,5.57142,1.6612,1644.585,113.311,8.21381,1118.05,141.3211,8.42565,0.98981,0.76173
2017/11/15,0.75872,30.09,8.41954,8.23674,1105.5,112.7003,1.31785,1.18091,6.30191,0.98664,1.27648,0.75802,11.64189,30.1155,34.1295,1.27709,6.29559,1.18197,5.03038,5.54972,1.65473,1638.18,112.9402,8.25334,1112.15,140.7707,8.43647,0.98784,0.75915
2017/11/16,0.75867,30.09,8.38975,8.21028,1096.22,112.9174,1.31991,1.17868,6.31214,0.99239,1.27472,0.75923,11.67038,30.0875,34.2131,1.27319,6.31105,1.17908,5.04269,5.5633,1.65878,1642.189,112.6683,8.19876,1101.25,141.1152,8.39115,0.99143,0.75731
2017/11/17,0.75638,30.09,8.41183,8.23227,1094.22,111.9495,1.32236,1.18133,6.29781,0.98675,1.27533,0.75483,11.66096,30.0465,34.1854,1.28083,6.3052,1.18003,5.03862,5.55881,1.65744,1640.862,112.1045,8.25512,1097.35,141.0013,8.43939,0.98911,0.75685
2017/11/20,0.75439,30.09,8.47047,8.29258,1096.975,112.4984,1.3244,1.1749,6.33305,0.99158,1.28082,0.75529,11.69401,30.053,34.2823,1.27957,6.3236,1.1767,5.05291,5.57457,1.66214,1645.514,112.2689,8.27642,1100.45,141.401,8.45707,0.9892,0.75338
2017/11/21,0.75775,30.09,8.41645,8.21089,1090.21,112.2888,1.32507,1.17606,6.32692,0.98922,1.27783,0.7578,11.71434,30.0115,34.3419,1.27594,6.33461,1.17466,5.06169,5.58426,1.66503,1648.373,112.2993,8.22264,1095.7,141.6467,8.42668,0.9902,0.75522
2017/11/22,0.76166,30.09,8.31711,8.14559,1085.67,111.0849,1.33316,1.1841,6.2848,0.97995,1.26993,0.75835,11.6539,29.958,34.1647,1.27218,6.30206,1.18075,5.03557,5.55545,1.65644,1639.87,111.4748,8.18747,1089,140.916,8.3734,0.98122,0.75213
2017/11/23,0.76252,30.09,8.28512,8.13326,1083.63,111.078,1.33191,1.18701,6.2691,0.97965,1.27123,0.76213,11.60081,29.966,34.0091,1.27148,6.2734,1.18615,5.01263,5.53014,1.64889,1632.399,111.1027,8.12788,1085.2,140.274,8.29037,0.97995,0.75145
2017/11/24,0.76128,30.09,8.26295,8.12515,1085.415,111.4025,1.33438,1.19498,6.22785,0.9779,1.27041,0.76209,11.50875,29.96,33.7392,1.26941,6.22375,1.19564,4.97285,5.48625,1.63581,1619.445,111.3588,8.11743,1085.15,139.1609,8.26425,0.97703,0.74815
2017/11/27,0.7604,30.09,8.28597,8.14485,1091.485,110.9515,1.33315,1.19186,6.24332,0.97982,1.27568,0.7618,11.52632,29.9605,33.7907,1.27194,6.23304,1.19382,4.98045,5.49463,1.63831,1621.917,110.8922,8.13561,1088.4,139.3733,8.28097,0.97899,0.74904
2017/11/28,0.7595,30.09,8.33271,8.22927,1083.395,111.2773,1.33666,1.18632,6.27387,0.98167,1.28155,0.75971,11.57574,29.9615,33.9356,1.28085,6.26015,1.18872,5.0018,5.51819,1.64533,1628.871,111.1717,8.21172,1084.15,139.9709,8.33074,0.98227,0.75519
2017/11/29,0.75736,30.09,8.34367,8.23983,1081.65,111.6691,1.34309,1.188,6.26401,0.98133,1.28552,0.75741,11.58479,29.942,33.9621,1.28444,6.26511,1.18779,5.00571,5.5225,1.64661,1630.145,111.6783,8.21793,1076.6,140.0803,8.33744,0.98126,0.74472
2017/11/30,0.75653,30.09,8.34677,8.30926,1087.185,112.3611,1.35473,1.19339,6.23606,0.98049,1.28919,0.75903,11.51449,29.947,33.7561,1.28758,6.22673,1.19504,4.97534,5.48899,1.63662,1620.253,111.6908,8.27988,1088,139.2303,8.31054,0.97911,0.73775
2017/12/1,0.76084,30.09,8.33692,8.26922,1083.225,111.8896,1.34951,1.19181,6.24388,0.97373,1.26845,0.75929,11.56953,29.9705,33.9174,1.27266,6.25615,1.18936,4.99912,5.51523,1.64445,1627.997,112.5739,8.2934,1086.1,139.8958,8.34899,0.98131,0.74024
2017/12/4,0.75955,30.09,8.40035,8.31779,1085.935,112.1575,1.34897,1.189,6.25802,0.98225,1.26746,0.75944,11.58326,29.9765,33.9577,1.27032,6.26384,1.18795,5.00505,5.52177,1.6464,1629.93,112.4723,8.31566,1088.55,140.0618,8.3958,0.98169,0.74083
2017/12/5,0.7609,30.09,8.34718,8.25424,1087.71,112.3012,1.34668,1.18547,6.27652,0.98439,1.26908,0.76103,11.6011,29.938,34.0099,1.26755,6.27306,1.18612,5.01275,5.53027,1.64893,1632.439,112.556,8.29162,1085.5,140.2774,8.42502,0.9843,0.74196
2017/12/6,0.75622,30.09,8.41088,8.27177,1095.19,112.035,1.34085,1.18234,6.29294,0.98701,1.27799,0.75737,11.64161,29.9445,34.1287,1.27578,6.29535,1.182,5.03026,5.54959,1.65469,1638.14,112.005,8.25946,1093.45,140.7673,8.39929,0.98672,0.74596
2017/12/7,0.75112,30.09,8.46398,8.30607,1093.475,112.805,1.34973,1.18057,6.30252,0.99132,1.28439,0.75236,11.63878,29.954,34.1204,1.28322,6.2937,1.18228,5.02904,5.54824,1.65429,1637.741,112.4662,8.28672,1093.2,140.7331,8.44317,0.98985,0.74406
2017/12/8,0.75048,30.09,8.42308,8.2883,1092.55,113.207,1.34117,1.1797,6.30723,0.98975,1.28507,0.75097,11.67672,29.951,34.2316,1.28527,6.31335,1.17844,5.04543,5.56632,1.65968,1643.08,113.2565,8.30312,1093.05,141.1919,8.45112,0.99117,0.74637
2017/12/11,0.7527,30.09,8.4762,8.36989,1088.905,113.2576,1.33617,1.18003,6.30797,0.9887,1.28504,0.75414,11.63211,29.947,34.1008,1.28429,6.29069,1.18296,5.02615,5.54505,1.65334,1636.802,113.0877,8.35803,1091.95,140.6524,8.46778,0.98721,0.7473
2017/12/12,0.75576,30.09,8.38726,8.3309,1092.88,113.217,1.33426,1.17813,6.31686,0.98795,1.28555,0.75507,11.6958,29.9495,34.2876,1.28667,6.32589,1.17652,5.05368,5.57542,1.6624,1645.766,113.412,8.34849,1091.9,141.4227,8.41783,0.98913,0.74927
2017/12/13,0.76333,30.09,8.39132,8.3132,1084.67,112.1982,1.34469,1.18605,6.27455,0.98169,1.28095,0.76118,11.66545,29.9545,34.1986,1.28427,6.30967,1.17958,5.04056,5.56096,1.65808,1641.495,112.7311,8.36001,1090.2,141.0557,8.42609,0.98532,0.74675
2017/12/14,0.76706,30.09,8.41135,8.27645,1088.785,112.0275,1.34597,1.18215,6.29696,0.98404,1.27888,0.76656,11.64726,29.931,34.1453,1.28305,6.30114,1.18142,5.0327,5.55228,1.65549,1638.935,112.3372,8.27444,1088.45,140.8356,8.40805,0.98636,0.74325
2017/12/15,0.76444,30.09,8.47527,8.36285,1088.355,112.2437,1.33656,1.18,6.3087,0.98615,1.28569,0.76495,11.65009,29.919,34.1536,1.28107,6.3023,1.18114,5.03392,5.55363,1.6559,1639.333,112.3067,8.32131,1088.95,140.8698,8.46545,0.98751,0.74878
2017/12/18,0.76659,30.09,8.39506,8.34228,1085.43,112.243,1.34161,1.1824,6.29542,0.98151,1.28536,0.76745,11.60627,29.9265,34.0251,1.28387,6.27828,1.1856,5.01499,5.53274,1.64967,1633.167,112.0439,8.32372,1088.05,140.34,8.39301,0.98128,0.74437
2017/12/19,0.76625,30.09,8.37683,8.33629,1085.3,112.5718,1.34149,1.18784,6.2658,0.98091,1.28589,0.7649,11.61404,29.9225,34.0479,1.28848,6.28301,1.1848,5.01835,5.53644,1.65077,1634.26,112.6865,8.35617,1084.15,140.434,8.41223,0.98369,0.74743
2017/12/20,0.76643,30.09,8.36231,8.38683,1078.995,113.116,1.34076,1.19102,6.25163,0.98327,1.28138,0.76661,11.54822,29.922,33.8549,1.28412,6.24786,1.19155,4.98991,5.50507,1.64142,1624.998,113.0205,8.37012,1080.1,139.6381,8.34711,0.9813,0.74459
2017/12/21,0.77025,30.09,8.34765,8.34698,1079.57,112.9915,1.34105,1.19152,6.24771,0.9844,1.27298,0.76952,11.56421,29.91,33.9018,1.27151,6.25619,1.1899,4.99682,5.51269,1.64369,1627.249,113.1809,8.36518,1081.9,139.8314,8.38275,0.9853,0.7472
2017/12/22,0.77164,30.09,8.29697,8.31267,1076.79,112.9066,1.33801,1.18993,6.25673,0.98527,1.27058,0.77181,11.58804,29.887,33.9716,1.27424,6.26858,1.18746,5.00711,5.52405,1.64708,1630.602,113.025,8.31319,1078.65,140.1195,8.32654,0.98586,0.74646
2017/12/25,0.77181,30.09,8.3124,8.29645,1074.95,112.8778,1.33993,1.19109,6.24894,0.98456,1.2713,0.77181,11.58804,29.887,33.9716,1.27424,6.26858,1.18746,5.00711,5.52405,1.64708,1630.602,113.025,8.31319,1078.65,140.1195,8.32654,0.98586,0.74646
2017/12/26,0.77272,30.09,8.31625,8.29092,1074.665,112.8182,1.34059,1.19029,6.25431,0.98555,1.26752,0.77192,11.55772,29.873,33.8828,1.26919,6.25289,1.19057,4.99401,5.5096,1.64277,1626.335,112.8497,8.30846,1075.25,139.7529,8.32073,0.98559,0.74645
2017/12/27,0.77749,30.09,8.24589,8.25205,1074.9,112.9207,1.34273,1.19318,6.23816,0.98253,1.26333,0.77654,11.5328,29.8555,33.8097,1.26533,6.23986,1.19315,4.98324,5.49772,1.63922,1622.829,112.9345,8.2658,1073,139.4516,8.2539,0.98432,0.74483
2017/12/28,0.77941,30.09,8.23016,8.23765,1068.94,112.6695,1.34572,1.19659,6.22146,0.97626,1.25614,0.77915,11.50595,29.724,33.731,1.2582,6.22507,1.19593,4.97165,5.48492,1.63541,1619.051,112.694,8.24299,1070,139.127,8.24418,0.97681,0.74341
2017/12/29,0.78021,30.09,8.18727,8.2014,1066.775,112.515,1.35159,1.20207,6.19247,0.97218,1.25671,0.78217,11.43754,29.705,33.5304,1.25236,6.18794,1.20309,4.94208,5.4523,1.62568,1609.424,112.48,8.17167,1070,138.2997,8.17149,0.97229,0.73845
2018/1/1,0.78031,30.09,8.18679,8.1953,1066.54,112.4861,1.35289,1.20257,6.19087,0.97232,1.25431,0.78217,11.43754,29.705,33.5304,1.25236,6.18794,1.20309,4.94208,5.4523,1.62568,1609.424,112.48,8.17167,1070,138.2997,8.17149,0.97229,0.73845
2018/1/2,0.78312,30.09,8.15241,8.1187,1062.295,112.1037,1.36104,1.20792,6.16283,0.96978,1.25024,0.7831,11.40347,29.551,33.4306,1.2499,6.16816,1.20668,4.92736,5.43607,1.62084,1604.631,111.979,8.13054,1060.65,137.8878,8.16593,0.9701,0.73567
